id,text,title,rating,trip_type,location_id
879507648,"Worst nightclub experience, more likely to nightmare. Rude personal who judges your clothes by his non-fashion sense. Being a « personal » doesn’t mean you can treat a WOMAN this horrible and rude. Disgusting welcome and faces. Run away!",RUN AWAY,1,Friends getaway,15635312
667294015,"I ordered pizzas again last night and frankly for 5 € we are largely satisfied, the burgers they are particularly very good I recommend the Big",Price worthy food!!!!!!!!!!!1,4,Couples,15635312
240964912,Stayed close by at the hotel fabric and came out later in the evening about 8 and they were still open with some selection. The salami baguette was excellent for €4.05,Open late,3,,6886259
215850081,"We stayed in the lovely Oberkampf street in the 11th Arrondissement.
Gana is a small bakery that seems to be a new place. We passed through it twice in two mornings and tried several backed goods. All of them were just perfect.
The smells in this place are overwhelming. Most recommended if you are in the neighborhood.",Great bakery,5,Family,6886259
704596691,"As a Swede I would call myself some of an expert when it comes to “Swedish fika”. The food and the assortment at the Cafe Suédois does not correspond to that. Over baked cakes and dull lunch plates didn’t attract us at all, so we chose to have the coffee and the tea plain. There are actually lots of Swedish bakeries and dishes that is worth a try, so it is a petty that it is not served here. The atmosphere though is nice and the garden offered some shadow this extremely hot day in August. ",The atmosphere is much better than the “fika”,2,Family,7312244
525736014,"The new café is super cute, with easy going food to a very reasonable price. A memorable visit with a cultural twist!",Swedish fika in a French idyll!,5,Friends getaway,7312244
411998686,"This charming café is situated along one of Paris’s prettiest streets. Even if you aren’t a coffee and cake aficionado, it is well worth your time to spend an hour or two unwinding here just for the atmosphere alone. An added bonus? It is situated adjacent to a charming park, which is perfect for a post-coffee stroll.",Charming Café,5,Solo travel,7312244
352117830,"Recommended to drop in here for a cup of tea. Only serve Rooibos and Earl Grey. No plain/Darjeeling/Assam/Ceylon etc etc. Told, ""Swedes don't drink tea.""  We've been to Sweden on holiday And this isn't correct-indeed there is a famous tea shop in Stockholm with many types of tea. 

And, like many cafes, all tables occupied, but most by people nursing one cup all afternoon. 

Ah well. Off to BHV. ","""Swedes don't drink tea"", say, what?",1,Couples,7312244
277888821,"The building is beautiful, and the location very convenient in the Marais.

You can eat or take ice creams in the garden. The food is just simple, but the garden is protected and friendly.
You can also eat in the courtyard in the entrance of the building. They serve simple Swedish sandwiches or desserts and basic beverages. The food is OK, the seats not very comfortables-, and the service quite distant.",a pretty building in a good location; average simple food,3,Friends getaway,7312244
834923344,"Took family for breakfast at this supposedly 5 star hotel

Asked for “corbeille du Boulanger” - ie baker’s basket at the restaurant and got served frozen croissants and bread!!

It is so SCANDALOUS that this happens in Paris - where you find bakeries nearly every 100m - and that hadn’t I asked the waiter whether what they had brought me was indeed frozen food, they would not have told me!! 

It is such a FRAUD that this hotel serves food as if it was fresh or home made and does not have the curtesy to inform its customers of what they try to stuff then with. 

It tells a lot as to how much this hotel values its guests.

Hotel to be avoided.

I will escalate this.

 Saliha",Breakfast with FROZEN CROISSANTS and BREAD,1,,11932535
690422664,A great hotel. The bar and restaurant are fantastic. Exactly what you would expect from a hotel of the caliber. ,Steve’s 5-0,5,Friends getaway,11932535
688731700,"Met up with an old friend for a dinner here on warm summer’s night. Very nice outdoor courtyard atmosphere on the first floor. Away from street noise and nice plants and trees around the seating area. 

Service was pretty good. Food was very good. Had the gambas as a starter- very tasty. And shared a large cut of beef done perfectly medium by the chef. Unlike some types of French cooking where there would be some reliance on the accompanying sauce for taste, the meat was well seasoned and very tasty. 

I would definitely go back",Nice ambiance and good food,4,Friends getaway,11932535
641367763,"Made a last second reservation for Christmas Eve dinner and was delighted by the choice. Had the chef’s menu for 75 Euros which consisted of 5 courses and each one was well prepared, had fresh ingredients and was tasteful.  Had wine by the glass which I thought was reasonably priced (8-11 euro a glass). In terms of food, I enjoyed the most - the foie gras appetizer and for the entree the scallops and clams were my two favorites.  ",High quality dinner in a small boutique hotel ,5,Couples,11932535
613538399,"After having such wonderful breakfast experiences at Le Baudelaire at Burgundy Hotel and Sens at Park Hyatt Paris-Vendôme, we expected that a newly renovated Le Roch Hotel & Spa would be on par, or at least provide a decent dining experience. This assumption (proved to be wrong) and the high rating of The Fork (La Fourchette) made us pick the place for our Sunday breakfast. What a failure... 
First, the hotel's front desk person tried to tell us that the restaurant is only open for hotel's guest. What? We made a reservation via La Fourchette (an equivalent of our OpenTable). Well, after a brief consultation, we were granted a great privilege to enter. We wish we weren't. A Holiday Inn breakfast would be probably more appealing. Please refer to our photographs. Three varieties of supermarket-looking unappetizing sliced cheese. In France! Negligently placed trays, most of them half-empty. Three varieties of generic charcuterie in one closed container with smoked salmon. Two kinds of pastries. Despite the cozy interior and an attractive glass dome ceiling, the entire experience was a pure embarrassment. And the embarrassment priced at $47.50 pp. 
We are not sure about the lunch and dinner served at Le Roch, but the breakfast should be avoided by all means.","Worst breakfast ever, in Paris or not",1,Couples,11932535
836684400,"Really one of the best place in Paris ! Food and drink in a perfect atmosphere , really suggested…. 
Meatballs and cheesecake over the top 🙏🏻",Magical,5,Couples,865170
620038948,"What a find Cafe Moderne was on our recent trip to Paris. 

We love a cocktail and I was impressed by the rap inspired cocktail list. 

I started off with a c.r.e.a.m and she had a jamrock crusta and both were amazing one of my other halfs go to cliches for a great cocktail is ""its so well mixed no one taste punches you in the face"" and this was certainly the case here. I was also really impressed with the little touches like the coloured wu tang clan emblem on top of my drink, c.r.e.a.m being a wu tang ""song"". 

Next we moved on to dinner I had a bacon burger and fries and she had meatballs in a creamy cheesey cream sauce. My burger was perfect and the only negative she could come out with is she could have done with a bit more cheese sauce. 

The next round of drinks and i had ""nuthin but a g thang"" and she went with a bicyclette again both were perfectly mixed and presented. 

All in dinner and drinks came in at 73euro, which isn't cheap but we thought it was well worth every cent. 

Next time we are in Paris we will def visit cafe moderne again.",Great food even better cocktails.,5,Couples,865170
589891655,"This cocktail bar is known for its mixed drinks, however the food is also good! The waitstaff is friendly and did not laugh when I wanted to drink a glass of wine with my excellent burger; my friend had the Russian meatballs and the cheese cake was to die for! A quieter place away from the madness of the rue de charonne. It's not overly cheap but prices are par for the area.",Cocktails +,5,Friends getaway,865170
537944364,We went for an after dinner drink and stayed for two. The cocktails were truly world class. We told Mido (head barman and owner) the type of drinks we were after and what he put together completely hit the sweet spot. Both times! Music is great - the whole ambiance is laid back and relaxed. The staff are all great. just a great all round bar.,Superb cocktails in relaxed atmosphere,5,Couples,865170
522258669,"Staying next door with a friend, we have eaten here twice now. These must be the best steak tartare I have ever eaten, and the boeuf onglets so tender, in the chef's special winemakers sauce. Very friendly service, from the girl behind the bar to the owner, with the chef coming out to tell us the best of the day!",Amazing food and service,5,Friends getaway,865170
989481250,"We were getting tired of the same menus at so many of the restaurants that we evaluated for dinner. This place is different. It has interesting dishes that are well executed. We are very happy we went there.

Note that the restaurant is in the courtyard of the building at the address. We did not realize that and were momentarily confused about where it was.",Adventurous Cuisine well Executed,5,Couples,19813267
972273723,"The food was delicious! The ambience is romantic, especially if you eat outside. And it was reasonably priced without compromising quality",Delicious,4,Couples,19813267
963488788,Overrated and overpriced with snobbish staff that made our night there unpleasant. It was my husband’s birthday and we were there to have a good time. The menu is very small and some of the vegetarian snd vegan options were missing and having 2 vegan and 3 vegetarian in the party it was a little limiting. Most of us ended up choosing the eggplant that was a mix of things thrown together and with flavors that did not go well together. I had the tomato that was supposed to be baked but it was just a plain tomato scorched on one side and with some basil mayo on top (for 10 euros) I also had the burrata that was served on a super bitter rucola reduction that was impossible to eat.,Overrated,3,Family,19813267
962719410,"A great discovery of this summer. Modern, clean, hidden from all the noise of Paris and roads place with great stuff, amazing healthy food and real cappuccinos💌","Clean, healthy, modern",5,Couples,19813267
947718762,"Great service at a good location with a dynamic menu. For our visit we had some nice dishes, the octopus is very tasty and a definite recommended!",Meditarrean flare in city of lights ,5,Couples,19813267
893426059,"Skip it. We wanted to try real macarons while in Paris and picked some up, along with marshmallows at pain de sucre. Everything was pure mush and the flavours were mediocre. I’ve had better grocery store macarons. Go literally anywhere else.",Not great,2,Family,1078172
885170871,"Amazing cakes and desserts while walking around the Maree.
beautiful to the eyes and very tasty. worth the calories!",Amazing Cakes in the Maree,5,NONE,1078172
872006942,Beautiful and amazing cakes and desserts. Recomended when waling in the Marais - save space for dessert in this Confectionery,Amazing Cakes!,5,NONE,1078172
726174709,"I love food and Rue Rambuteau is 1 of my favourite streets in Paris. There’re so many restaurants and shops related to food. Pain de Sucre is 1 of those shops. 

I went there again last week. This time I bought something new (i.e. Petit Paris). It’s basically a Paris Breast but in a long shape rather than the traditional round shape. 

Like all other pastries which I’d bought there before, it’s really good . The choux was very fresh and together with the filling was very delicious. 

I’ll definitely keep on going there to try other pastries. ",Always reliable ,4,Solo travel,1078172
715635221,"We stopped by after a late lunch for dessert. Every time we’re in Paris we do so. Can’t go wrong with all the options, everything is so delicious you can only imagine the effort do get it right, every time. ",It’s just too much!!!,5,Family,1078172
865872358,"thought I'd pop into this place for some dinner as it was busy on the street seats(I now know why since its happy hour for drinks: people drinking but not eating).  Given a table inside, only one other table taken inside apart from the owner sitting at another table drinking wine with his friend for our whole visit.  Barman vapping a cigarette in the bar.  

The waiter gave us the menu and spoke to us in english although I was speaking back in fluent French.  How are you supposed to learn a language if the locals won't speak to you in their language.  

Trying to get waiter attention was very difficult as serving drinks outside

I ordered steak/chips,  the stake tasted like plastic.  Their must have been a problem with the steak or it was boil in bag or defrosted in a plastic container/bag.  I've never tasted anything so bad and left most of it.  I ordered a small glass of wine and gave us big glasses and charged us likewise

I will never return here.",really bad service and horrible food (plastic steak),1,NONE,2470814
843240900,"After an awful experience in le paradis (avoid the place) we decided to walk around and found this place that wasn't crowded and we said...why not..
Well the waitress is AWESOMEEEEEE.... the food is great.....the wine is real good and glass are big (you will get drunk) and the price is fantastic..
Believe me... is fast accurate perfect quality nice location and really good staff... price real convenience..
Go for it you won't be disappointed at all",Amazing discovery,5,Friends getaway,2470814
843058634,"Most certainly the worst dining experience I've had in a long, long time.
There should be a sanitary check to be done in this restaurant, and their right to serve food should be removed because this is absolutely unacceptable.
Where to start...
Service. The waiter has not smiled once. Also, no greetings / thank you / bon appetit / please / whatsoever at any moment. When we paid, he hand the card back to my friend and just walked away. No thank you, no have a nice evening, no eye contact, absolutely NOTHING.
But oh well. Bad service can happen everywhere, although this was spectacular.
Now about the food --- RUN! Our of 4 dishes:
- Regina: the ham pieces were brown on the edges. We thought - maybe that's from the cooking. But NO since the ham was not cooked at all and rather cold, but the edges were rotting-brown
- Pasta with blue cheese - the pasta was basically puree. It was overcooked, most probably cooked prior and put in the microwave as we ordered.
- Onion soup: the soup had a bitter taste. How is it possible to underperform an onion soup? You should really hate people in general.
- Water - tasted rancid. I thought that it's because of the Parisian pipes, but went to a bar next door right after to forget about this nightmare and the water tasted just fine.

We should have been warned of the terrace that was pretty empty, but thought it was due to the fact it was a Monday night. But it really is because this place is revolting,",RUN! This is about the worst meal you can have in Paris.,1,NONE,2470814
821707320,Poor service. The maid supposed to take our order did not even come to us. That’s terrible service. I don’t recommend this restaurant at all. We waited like 30 minutes for nothing except falling dick due to the weather,Bad experience,1,Friends getaway,2470814
733537086,"Great place, very local.   Don’t expect soda or coffee refills, also, don’t expect ice or very cold beverages, open your mind to the European style.   If you need service, ask, the waitress aren’t approaching you constantly.  They will leave you plenty space, that is the custom way.   The coffee and chocolate here is delicious.    Salads are amazing.   If you want to adventure more, try the cheese.   ","Great place, very local.",5,Couples,2470814
988599574,"We highly recommend this Breton restaurant for its authentic menu, ambiance and value.
It is tucked away in a side street and offers a sensible choice of main dishes, including fish.
We paid 35 euros per head for a tasty 3 course dinner, excluding wine. Excellent value!",Authentic Breton restaurant in Paris 9e,5,Couples,17560481
969197630,"A little gem of a restaurant in the 9th arrondissement, specialising in produce from Brittany - terrific menu selections, attentive service, unique drink choices  & relaxed ambience.  Glad to have stumbled across this restaurant - unique & excellent cuisine!",Unique suburban gem specialising in produce from Brittany,5,Couples,17560481
886620301,Excellent meals and service.  Always a warm welcome.  Can highly recommend this restaurant.  Very good value,not to be missed,5,Couples,17560481
864885422,"Best way to describe Plein Ouest is it's a hidden gem down one of Paris' many hidden streets. The chef and I have a mutual friend and I was referred to this restaurant for an October trip to Europe. I walked a mile from my hotel and got to see a new area. I found a beautiful restaurant, where I had a wonderful beef dinner (see attached photo)  and possibly the best wine I ever had (it was from southwest France and not available in the states, that I know of). The chef took time to joke around about our mutual friend and share his story about how he and his partner opened the restaurant. It was very good company. Overall, prices were fair and I regret not indulging myself after having just the meal, two glasses of wine and a cola (also delicious and different from Coke/Pepsi). Plein Ouest is maybe a two-mile walk north of Notre Dame but is worth it. Plus, it gives you a reason to venture away from the usual populated areas. All the restaurants near my hotel seemed westernized, but Plein Ouest was far from that. Totally recommend it.",Wonderful hidden gem,5,NONE,17560481
832030102,We loved the food and staff here. They were so welcoming and sweet and the food were absolutely amazing.,Perfect setting and food,5,Couples,17560481
988075520,"This is an amazing spot to grab something light to eat and coffee... or a hot beverage. of your preference! It has a modern space, modern concept, and DELICIOUS baked products! The coffee is great quality, too, and I'm from Colombia, the land of coffee.
Service is quick and people are super nice and polite. I ordered in English because I was scared of trying my French, the server adapted quickly and attended me in English. They accept card for payment. But there's only a couch and one small table in the store, so not for staying if it's busy. Loved. I will come back!!!",Amazing & modern place for baked products and hot beverage!,5,Solo travel,25080745
963945052,"…We came to the La Marias area for a day outing and we knew about this business and the amazing tantalising treat that is to be found here. There is only one problem when you get here “What do you choose first as there are so many choices to be made, sweet-treats, savoury, black-bread, baguettes etc. etc…love-lii cappuccinos and different coffees…Their Name makes a strong statement and so do the awesome pastries 🥐 and cakes 🍰 that they have on offer….everyone should visit here when in the area….",A Lite Bite @ The French Bastards!,5,Couples,25080745
921103066,I was looking for a bakery and stumbled upon The French Bastards patisserie. I tried the focaccia bread and a pistachio dessert I was so impressed with the food quality as well as the customer service I received. Absolutely loved the focaccia.,Food bliss,5,Solo travel,25080745
910054412,"Visited for a pastry and coffee for breakfast during our short stay in Paris. 

The staff were really friendly and spoke English. 

The pastry selection was incredible and they all looked so delicious!

Would highly recommend!",Amazing pastries! Friendly staff,5,Couples,25080745
908369029,"Excellent food. We went everyday for breakfast. The charcoal sandwich was just too delicious and their croissants 🤩🤩🤩🤩. Very friendly staff. Would definitely recommend. If you are on Paris, this is one of the best places for croissants",Yum yum yum food and friendly staff,5,Family,25080745
955606908,I called Thai Spice to ask for a table advising that it is one adult (single) and twins (5) and would this be okay.  They advised no problem- when we arrived to sit we were seated at a 4 seater.  My twins (5) are not big eaters and i did not mind spending money on wine etc and dessert.  I ordered wontons for the twins as they were not hungry and i ordered a pad thai and wine.  The owner came to me and said she cannot let me sit at at table for food for Euro 30- which i responded I am happy to order more or pay i just got there in a load of traffi after a long flight with two 5 year olds i was not going to leave now and find somewhere else given i had called in advance.  There was no mention about a minimum spend.  The owner said sit at a table for two and she added a chair.  The bill came to EURO 76 and i left the EURO 24 for the waitress.  To say the least it was not worth it all dishes were wasted.  The food was average and the experience was even worse.  Owners should know how to treat guests and put more thai flavors into the cooking- as it was not authentic at all!,disappointing,2,Family,783281
939900961,"Fantastic food! Great staff! Lovely ambience. Thoroughly recommend, will visit again.  Top class . As a vegan it’s hard to find places to eat in France! But here there’s plenty of choice.  Fast friendly service!  Cannot fault anything about this place!!",Make sure you visit! It’s amazing!!!,5,Friends getaway,783281
938063980,"Looking for a new Thai restaurant after our favorite closed after 40 years in business in the 13th arrondissement, we tried this one based on the reviews and the website presentation. We were astonished at how it did not live up to either. False advertising. The website shows it as a refined space with books on the wall and plush chairs; No books. Just pictures of books pasted to the wall. No plush chairs, and very cramped. The cuisine itself was very lightly spiced, and one had the impression that it either was made by a European chef trying to prepare Thai food or that the Thai chef thought this would please non Thai restaurant guests.  Well, I guess it does, based on the reviews, but if you want a serious Thai meal, this is not the restaurant. (Our beef curry had big chunks of beef that you might find in a boeuf bourguinon, not a Thai curry.) I think we need to go back to the 13th arrondissement.",False Advertising,2,Couples,783281
922276601,"Who would have thought that the best Thai I have eaten would be in Paris..
Clean and authentic flavours that have you wanting for more,each dish tastier than the last.
Service was efficient and genuine. If I was a local this place would be a definite favourite..
If you are in Paris and are wanting a cuisine other than French - Thai Spices is a must.",Thailand in Paris,5,Couples,783281
867020066,"We tried a couple of times to book and eventually got into the “second” room next to the restaurant

It has bench seats but very nice and same kitchen

Service was outstanding - attentive and friendly

Food was wonderful - not big portions but just fantastic - presentation and taste

A bit expensive - so not sn every week trip but worth the treat and will be back!!",Tasteful and tasty Thai,5,Couples,783281
986692581,"It was the best chocolate I had in Paris for a fair price. I need to wait at a long queue for around 40 minutes, but I would do it again. Fantastic cream and flavoured choc, profiteroles from heaven.",Worth it,5,Couples,13497270
891515559,If all you want is take away of the world famous Angelina's Hot Chocolate then come here to the location at 108 rue du Bac. I went at about 10:30am and was the only person in the bakery! Walked in paid 5 Euros for my Chocolat Chaud and went across to a tiny park and sipped it til it was all gone. Delicious and no crowds as there were the day before at location near Louvre which I could not even get near enough to ask about take away!,Chocolate Chaud to Go!,4,Solo travel,13497270
727089077,Wasn’t disappointed. The hot chocolate was amazing. I think one order would be enough for 2 people. It was too much for me. The deserts were delicious. We are going back for more before we leave to the USA.,Hot chocolate,5,Family,13497270
674737735,"Angelina is one of the most famous bakeries in all of Paris thanks to its legendary Mont-Blanc and its exquisite hot chocolate.

Even before entering the small boutique, one’s mouth is watering before the display of patisserie in the shop windows. It is almost impossible to resist the small shop’s charm and attraction.

Upon entering the room, one is greeted with beautiful renaissance-style paintings and a spotless array of macarons. The polite staff immediately greets you with a smile.

It is highly likely one or two groups of customers will be waiting before you, and the staff does take a maddeningly long time to serve each client, it does add to the luxurious atmosphere.

Angelina’s famous hot chocolate or pâtisserie may be excellent, but its price is a bit high, and as a local, I notice the price increases ever so slightly quite regularly...

Although it can seem a little better too stuffy for some people, it is a necessary stop for those who came to witness Parisian style at its effervescence.

Luxurious, famous, expensive.","Luxurious, famous, expensive.",5,Solo travel,13497270
660667318,We stumbled across this place after a day sightseeing & from the look of all the beautiful patisseries we simply had to go in. It didn’t disappoint- the only downside was trying to choose which one to have. They all looked & sounded delicious. We decided on their signature Mont Blanc & the Merveille nougat-fruits des bois. A bit pricey but a nice treat ,Delicious patisseries & beautiful tearoom ,4,Couples,13497270
538359740,"One of the best pies anywhere. outstanding vegetarian toppings (the meats looked tasty, too).  Love the pizza, love the owner.

More take out, very informal eat in.","Love this place, love this pizza",5,Family,5608376
403467545,"L'Amaretto is the most authentic Italian pizza you'll get in Paris. If you're living in the 14th, stop by here, grab some pizza and head to Parc Montsouris. Best pizza I had in Paris and overall exceptional quality.

",Best italian pizza in Paris,5,NONE,5608376
385989948,"Visited on Saturday, 25th June for lunch and was not disappointed. Small, but cosy little restaurant, but the food is the real winner here...and that's what ought to be the case.  We both opted for chorizo and egg pizza after there not being a couple of other toppings available.  Big pizzas, fresh and tasty ingredients, plus you don't get ripped off with the (soft) drink prices. Last day in the area - and sadly France - today, so I will be endeavouring to return after 12pm when it opens...","Very good, authentic fare. ",4,Couples,5608376
253059809,"Really good pizza, homemade tomato sauce, fresh products and good pizza dough.
The restaurant is pretty small but cute.",very good pizza,5,Couples,5608376
980581914,"An incredible find in a city boasting great food. The 𝒎𝒐𝒔𝒕 authentic traditional Chinese I’ve found accidentally (and we have eaten all over the world.) The dishes were so tasty and authentic! They were sold out of all the noodle soup dishes but made up for it with an authentic Corn and Yam soup, crispy pork ribs,   Plates of chicken egg rolls, a flat noodle with beef dish, and the “cleanest” fried rice I’ve ever eaten (not oily, not greasy, just delicious and perfect with any dishes.) The staff was so busy with tables and take-out orders, and even a large private party, obviously this wonderful establishment is no secret to locals who have had the fortune to find it! The manager and staff were very courteous and humble. Anyone with less than a 5 star review obviously doesn’t know anything about authentic Chinese food. The head chef must be a Chinese Master chef! Thanks to all!!",Number One!!,5,Friends getaway,5796796
870243408,"Super worst attitude of the staff which I believe is the owner of the restaurant. When I request her some warm water, she reply loudly in mandarin “不要叫，不要叫”(Don't disturb, don't disturb) with super unacceptable bad attitude. I recommend you go to this restaurant if you want to be served with this kind of attitude. The toilet very dirty also.",Worst service attitude in the world and unhygienic,1,Friends getaway,5796796
853550746,"This place was recommended to us. We ordered spicy noodles, spicy beef, frogs legs, and eggplant. Everything tasted akin to the way it did in China. My only complaint was the lack of air conditioning.",Best Sichuan food I’ve had in France,4,Family,5796796
827309964,"Having lived in China for years, I am often disappointed by Chinese restaurants in Paris, as the food is way different than the one you could find in China

This restaurant has the best, purest Sichuan food you can find in town. Everything is fresh and cooked in very authentic Sichuan fashion

Apart from this, the ktv rooms are AMAZING, it was a pleasure going there with my colleagues for an insane team building

It might be hard for a beginner to chose the easiest meals to start with ; I would recommend you the eggplants (鱼香茄子), the sichuan chicken (宫爆鸡丁) and the Beef with onions. Having said that, the spicy 'Mala' dishes are wonderful, if you're willing to take more risks

100% recommend this place","This place is an absolute heaven - Perfect food, awesome service",5,NONE,5796796
613742899,We were struggling to find something to eat in the late evening and it was only place. I would recommend it as it’s tasty and for good price. Place is well known for local people. ,Good food for its price. ,4,Family,5796796
869768880,"we popped in for a couple of cocktails, reminded me of bars in San Francisco as the cocktails were a little different - friendly staff, great music and a perfect table at the window for us made for a great time 

if staying in the area again we would definitely visit",Excellent little place with great cocktails,5,NONE,7009216
725111949,"Amazing drinks and great fun. Bartenders were friendly and seemed to really be enjoying their job. We ordered the “Surprise me” and just told them our main alcohol preference...we loved the drinks...small and a little pricey, but amazing.",Great local bar,5,Couples,7009216
700335858,"This place should be packed, with lines across the street. A great escape from the amazing wine on offer in Paris, Le Calbar prepares unique cocktails, served in style, not only by the glassware used but also by the novelty of staff wearing boxer shorts (calbar is slang for male underwear in French). Come for pre or post dinner drinks and if you are feeling brave ask the bar staff to surprise you with a cocktail.",Unique cocktails served in style,5,NONE,7009216
541795399,"This cocktail bar is very nice with a very friendly staff.
The coctails are a bit expensive but excellent.
You can even have a surprise cocktail according to your tastes. Tried several times and it's never the same.",Nice cocktails,4,Friends getaway,7009216
528194153,"This is a must, go-to-place if you love your drinks cpmplex and tasty. The staff speak good english and very accomodating. The place is small and cosy, so don't get here to late 😉
",Best place to enjoy some drinks,5,Couples,7009216
639330596,"Visited here with my son for dinner. Lovely restaurant with great food. All the ingredient are very fresh. Very helpful lovely staff. You can eat as much as you want, really value for money. Highly recommended......",Excellent ,5,Family,13202382
921883891,"What a great gem. Excellent, efficient, helpful and friendly staff.  We were staying across the road in a lovely little Airbnb and we dropped in twice a day for coffees and limonata. So relaxed, good tunes and whilst we didn’t have dinner there, the food looked great.",What a great little hidden gem! The staff were awesome.,5,Couples,23942096
918827891,"Just delightful. The menu is small, but with something for everyone in the family. We enjoyed burgers, pasta, frittes and the delicious Croque Monsieur. Just a beautiful ambience. Staff were most helpful, but not in your face. Delicious bread. Very happy to relax and enjoy our last dinner in Paris. Leave room for the best Creme Brulee ever.",Relaxing and enjoyable,5,Family,23942096
840390367,this is a good place to stop for coffee if you're visiting Les Buttes Chaumont and better than the cafes in the park. The food looked good but we only had coffee.,good place to stop for coffee,4,NONE,23942096
969419092,"Excellent ceasar chicken salad and cheese are also delicious. Portion is big so recommendable for a lunch here, very enjoyable and allow you much energies to roam around in the afternoon not feeling hungry!  Overall, fast service, nice sunny location and good food. The head of restaurant also recommended us to apertif (similar to apple cider type of brandy) that went very well towards the end of dinner - personal touch and good service, would go back and recommend to any friends :)",Excellent Salad - Love it!,5,Couples,3560409
925409737,"Dropped in as it looked like a lot of locals walking in for lunch. Super hustling place.  We were given a table immediately, one we couldn’t even see open when we walked in.  We decided to be ready to order quickly when a server came.  Selected the fish special and what turned out to be great wine.  The portions were generous, hot, and tasty.  The tartar sauce which I usually skip was definitively not ordinary but home made.  Wait staff hustled.  More customers walked in and waited for tables.  Staff seemed quite used to such vibrance!  I wasn’t crazy about how loud it was, but given the conditions wasn’t surprised.  GREAT local place for food and the bar certainly had some high end product.",Vibrant atmosphere and excellent food,5,Couples,3560409
776448983,I go to this restaurant at least 3/4 times per week. Never disappoints. Great food and the absolute best service!,The best of the best,5,NONE,3560409
748181973,"First time in Paris and wanted to experience some French cuisine. This place did not disappoint, vibrant atmosphere and full of a life. Outstanding service from Hervé who helped us with the translation of the menu to English. Couldn't recommend this restaurant highly enough. Full value for money. The fillet steak was out of this world and those chips!!! Hope to be back soon. MAGNIFIQUE",French food heaven,5,Couples,3560409
684516550,The Bistro was near our apartment and we were fortunate it was. We ended up dining here twice during our visit to Paris. The food was delicious and the service was very good. We became fast friends with the owner once he found out we were from Texas as he had lived in Austin previously.,Great memories,5,Couples,3560409
977022606,"After a long day walking around the sites, this restaurant was a welcome stop.
Excellent pizza, good value for money and very helpful friendly staff. Worth a visit. 
","Excellent Food, friendly staff ",5,Family,1946587
970799962,"We went to Come Prima after a long day walking around Paris, and had just finished our trip to the Louvre. This is a quick walk from the museum exit, and provided us with some fantastic Italian pizza, just the thing we needed. The only downside was that we did not receive English menus, and had to take out google translate. The staff had no trouble understanding us, however.","Great pizza, a quick walk from the Louvre",5,Couples,1946587
968889363,"We ate here as recommended in the guide book we had, looking for reasonable priced decent quality food. Staff were friendly and the pizza and pasta were both good, location is very convenient for the Louvre. We were two adults and a child. We booked but were the first sitting at lunch so the place was nearly empty.","Good food, family friendly",4,Family,1946587
962092446,"We went to this restaurant after Googling around which restaurants to try. My companions did not want a pure French restaurant and instead wanted to try a hybrid of French cuisine. 

Most of us tried the formule containing an appetizer, main course, and dessert. I had the escalope and it was great! They were handing out bread multiple times and gave us a fresh new batch after running out of the previous basket.",The right balance of French and Italian cuisine!,5,Family,1946587
958369861,"I have spent the week in Paris trying many restaurants and lets face it none are cheap. That said I am happy to pay for good food, the shame is not all of it was that great.

Come Prima is a gem. Lovely atmosphere, great food and fast service. They serve a variety of meals pizza, pasta, meat and fish and of course snails!

For me it was a pizza, having seen the pizza oven behind the bar area I expected great things .... Oh boy I was not disappointed. Fresh, tasty and an absolute bargain at prices from 12 Euros with service included. 

If you are looking for great tasting food in a lovely atmosphere look no further. By far the nicest food I have tasted during our week trip. Give it a try you won't be disappointed.",Best pizza in Paris !,5,Couples,1946587
387330332,Had a salmon quiche here and it was great! Ordered a baguette to go and they gave us a warm fresh one :),Wonderful!,5,Family,7230463
989564852,"Amazing restaurant.  Our soups were some of our favorite dishes of trip.  Wonderful service, had the feel of fine dining.","Great food, great service",5,Family,742400
988423900,"Quintessentially delicious French dishes in a wonderful little atmosphere. It is VERY popular; you need a reservation and/or you will wait for the experience. We never really figured out how to get reservations ahead of time, although they are very needed. However, it was all worth it. Be prepared to squeeze in next to other diners and be cozy. But the food...oh. the. food.",Delicious and Popular,5,Family,742400
986835897,"Had an amazing experience at restaurant  la Jacobine! The atmosphere was cozy, the staff friendly, and the food was exceptional.",Delicious food,5,Family,742400
986773655,"As I was standing in line, waiting for the restaurant to open at noon, I overheard many people talking about the reservations they had. I felt fortunate when, after everyone with reservations were seated, they were able to seat one more person, me! The food was amazing.  The staff took excellent care of this solo traveler. I found it by chance, but next time will be by design.",An outstanding meal,5,Solo travel,742400
984748368,It took forever to get a reservation by phone but it was totally worth it. We were seated promptly at our reservation time. Just know that it is down a small walkway from the main road—St Andre des Arts. The restaurant is small but was totally full. Beware you absolutely need a reservation. I lost count of the number of people turned away. Antoine was very kind and attentive. We had the onion soup and tartaflette appetizer. Both were excellent. The coq au vin and salmon entrees were equally delicious. But the hot chocolate for dessert—DIVINE!! We’ve been to Paris several times but this was by far the best meal we’ve had.,Best meal in Paris,5,Couples,742400
688952259,"We had some grilled meat and skwered meat balls. They came with rice and a small salad. The food did not taste fresh and I felt a bit nauseous coming out, but I was fine after awhile. The place was somewhat busy and it was not cheap. Personally, I have no desire to go back.",Greasy Turkish food,2,Business,1332250
